Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,117,12,P:System.Windows.Media.Animation.DoubleAnimation.EasingFunction,,,,,"var anim = new System.Windows.Media.Animation.DoubleAnimation(target,                  TimeSpan.FromMilliseconds(240))              {                  EasingFunction = new System.Windows.Media.Animation.CubicEase                  { EasingMode = System.Windows.Media.Animation.EasingMode.EaseInOut }              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,117,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,"var anim = new System.Windows.Media.Animation.DoubleAnimation(target,                  TimeSpan.FromMilliseconds(240))              {                  EasingFunction = new System.Windows.Media.Animation.CubicEase                  { EasingMode = System.Windows.Media.Animation.EasingMode.EaseInOut }              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,117,12,T:System.Windows.Media.Animation.DoubleAnimation,,,,,"var anim = new System.Windows.Media.Animation.DoubleAnimation(target,                  TimeSpan.FromMilliseconds(240))              {                  EasingFunction = new System.Windows.Media.Animation.CubicEase                  { EasingMode = System.Windows.Media.Animation.EasingMode.EaseInOut }              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,117,12,"M:System.Windows.Media.Animation.DoubleAnimation.#ctor(System.Double,System.Windows.Duration)",,,,,"var anim = new System.Windows.Media.Animation.DoubleAnimation(target,                  TimeSpan.FromMilliseconds(240))              {                  EasingFunction = new System.Windows.Media.Animation.CubicEase                  { EasingMode = System.Windows.Media.Animation.EasingMode.EaseInOut }              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,110,8,T:System.Windows.RoutedEventArgs,,,,,"private void ChromeClose_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,111,15,T:System.Windows.SystemCommands,,,,,SystemCommands.CloseWindow(this)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,111,15,M:System.Windows.SystemCommands.CloseWindow(System.Windows.Window),,,,,SystemCommands.CloseWindow(this)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,94,8,T:System.Windows.RoutedEventArgs,,,,,"private void ChromeMaximize_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,106,16,T:System.Windows.Controls.Button,,,,,"ChromeMaxRestoreBtn.ToolTip = ""Restore"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,106,16,P:System.Windows.FrameworkElement.ToolTip,,,,,"ChromeMaxRestoreBtn.ToolTip = ""Restore"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,105,16,T:System.Windows.Controls.TextBlock,,,,,"ChromeMaxIcon.Text = ""\u2750"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,105,16,P:System.Windows.Controls.TextBlock.Text,,,,,"ChromeMaxIcon.Text = ""\u2750"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,104,16,T:System.Windows.SystemCommands,,,,,SystemCommands.MaximizeWindow(this);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,104,16,M:System.Windows.SystemCommands.MaximizeWindow(System.Windows.Window),,,,,SystemCommands.MaximizeWindow(this);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,100,16,T:System.Windows.Controls.Button,,,,,"ChromeMaxRestoreBtn.ToolTip = ""Maximize"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,100,16,P:System.Windows.FrameworkElement.ToolTip,,,,,"ChromeMaxRestoreBtn.ToolTip = ""Maximize"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,99,16,T:System.Windows.Controls.TextBlock,,,,,"ChromeMaxIcon.Text = ""\u2610"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,99,16,P:System.Windows.Controls.TextBlock.Text,,,,,"ChromeMaxIcon.Text = ""\u2610"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,98,16,T:System.Windows.SystemCommands,,,,,SystemCommands.RestoreWindow(this);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,98,16,M:System.Windows.SystemCommands.RestoreWindow(System.Windows.Window),,,,,SystemCommands.RestoreWindow(this);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,96,12,T:System.Windows.WindowState,,,,,"if (WindowState == WindowState.Maximized)              {                  SystemCommands.RestoreWindow(this);                  ChromeMaxIcon.Text = ""\u2610""; // □                  ChromeMaxRestoreBtn.ToolTip = ""Maximize"";              }              else              {                  SystemCommands.MaximizeWindow(this);                  ChromeMaxIcon.Text = ""\u2750""; // ❐ (restore icon)                  ChromeMaxRestoreBtn.ToolTip = ""Restore"";              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,96,12,T:System.Windows.WindowState,,,,,"if (WindowState == WindowState.Maximized)              {                  SystemCommands.RestoreWindow(this);                  ChromeMaxIcon.Text = ""\u2610""; // □                  ChromeMaxRestoreBtn.ToolTip = ""Maximize"";              }              else              {                  SystemCommands.MaximizeWindow(this);                  ChromeMaxIcon.Text = ""\u2750""; // ❐ (restore icon)                  ChromeMaxRestoreBtn.ToolTip = ""Restore"";              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,96,12,F:System.Windows.WindowState.Maximized,,,,,"if (WindowState == WindowState.Maximized)              {                  SystemCommands.RestoreWindow(this);                  ChromeMaxIcon.Text = ""\u2610""; // □                  ChromeMaxRestoreBtn.ToolTip = ""Maximize"";              }              else              {                  SystemCommands.MaximizeWindow(this);                  ChromeMaxIcon.Text = ""\u2750""; // ❐ (restore icon)                  ChromeMaxRestoreBtn.ToolTip = ""Restore"";              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,96,12,T:System.Windows.WindowState,,,,,"if (WindowState == WindowState.Maximized)              {                  SystemCommands.RestoreWindow(this);                  ChromeMaxIcon.Text = ""\u2610""; // □                  ChromeMaxRestoreBtn.ToolTip = ""Maximize"";              }              else              {                  SystemCommands.MaximizeWindow(this);                  ChromeMaxIcon.Text = ""\u2750""; // ❐ (restore icon)                  ChromeMaxRestoreBtn.ToolTip = ""Restore"";              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,96,12,P:System.Windows.Window.WindowState,,,,,"if (WindowState == WindowState.Maximized)              {                  SystemCommands.RestoreWindow(this);                  ChromeMaxIcon.Text = ""\u2610""; // □                  ChromeMaxRestoreBtn.ToolTip = ""Maximize"";              }              else              {                  SystemCommands.MaximizeWindow(this);                  ChromeMaxIcon.Text = ""\u2750""; // ❐ (restore icon)                  ChromeMaxRestoreBtn.ToolTip = ""Restore"";              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,91,8,T:System.Windows.RoutedEventArgs,,,,,"private void ChromeMinimize_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,92,15,T:System.Windows.SystemCommands,,,,,SystemCommands.MinimizeWindow(this)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,92,15,M:System.Windows.SystemCommands.MinimizeWindow(System.Windows.Window),,,,,SystemCommands.MinimizeWindow(this)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,87,12,T:System.Windows.Input.KeyEventHandler,,,,,this.PreviewKeyDown += OnPadHotKey;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,87,12,T:System.Windows.Input.KeyEventHandler,,,,,this.PreviewKeyDown += OnPadHotKey;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,87,12,E:System.Windows.UIElement.PreviewKeyDown,,,,,this.PreviewKeyDown += OnPadHotKey;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,86,12,T:System.Windows.Controls.Canvas,,,,,"ThresholdCanvasR.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,86,12,T:System.Windows.SizeChangedEventHandler,,,,,"ThresholdCanvasR.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,86,12,T:System.Windows.SizeChangedEventHandler,,,,,"ThresholdCanvasR.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,86,12,E:System.Windows.FrameworkElement.SizeChanged,,,,,"ThresholdCanvasR.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,85,12,T:System.Windows.Controls.Canvas,,,,,"ThresholdCanvas.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,85,12,T:System.Windows.SizeChangedEventHandler,,,,,"ThresholdCanvas.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,85,12,T:System.Windows.SizeChangedEventHandler,,,,,"ThresholdCanvas.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,85,12,E:System.Windows.FrameworkElement.SizeChanged,,,,,"ThresholdCanvas.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,84,12,E:System.Windows.Window.Closing,,,,,Closing += MainWindow_Closing;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,83,12,T:System.Windows.RoutedEventHandler,,,,,Loaded += MainWindow_Loaded;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,83,12,T:System.Windows.RoutedEventHandler,,,,,Loaded += MainWindow_Loaded;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,83,12,E:System.Windows.FrameworkElement.Loaded,,,,,Loaded += MainWindow_Loaded;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,80,8,M:System.Windows.Window.#ctor,,,,,"public MainWindow()          {              InitializeComponent();              Loaded += MainWindow_Loaded;              Closing += MainWindow_Closing;              ThresholdCanvas.SizeChanged += (_, _) => UpdateThresholdMarker();              ThresholdCanvasR.SizeChanged += (_, _) => UpdateThresholdMarker();              this.PreviewKeyDown += OnPadHotKey;          }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,75,36,T:System.Uri,,,,,"ReleasesPageUri = new(""https://github.com/NoID1290/PaDDY/releases"")"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,69,58,T:System.Windows.Threading.DispatcherTimer,,,,,_outputMeterDecayTimer
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,60,58,T:System.Windows.Threading.DispatcherTimer,,,,,_meterDecayTimer
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,87,12,T:System.Windows.Input.KeyEventHandler,,,,,this.PreviewKeyDown += OnPadHotKey;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,87,12,T:System.Windows.Input.KeyEventHandler,,,,,this.PreviewKeyDown += OnPadHotKey;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,87,12,E:System.Windows.UIElement.PreviewKeyDown,,,,,this.PreviewKeyDown += OnPadHotKey;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,86,12,T:System.Windows.Controls.Canvas,,,,,"ThresholdCanvasR.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,86,12,T:System.Windows.SizeChangedEventHandler,,,,,"ThresholdCanvasR.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,86,12,T:System.Windows.SizeChangedEventHandler,,,,,"ThresholdCanvasR.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,86,12,E:System.Windows.FrameworkElement.SizeChanged,,,,,"ThresholdCanvasR.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,85,12,T:System.Windows.Controls.Canvas,,,,,"ThresholdCanvas.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,85,12,T:System.Windows.SizeChangedEventHandler,,,,,"ThresholdCanvas.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,85,12,T:System.Windows.SizeChangedEventHandler,,,,,"ThresholdCanvas.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,85,12,E:System.Windows.FrameworkElement.SizeChanged,,,,,"ThresholdCanvas.SizeChanged += (_, _) => UpdateThresholdMarker();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,84,12,E:System.Windows.Window.Closing,,,,,Closing += MainWindow_Closing;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,83,12,T:System.Windows.RoutedEventHandler,,,,,Loaded += MainWindow_Loaded;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,83,12,T:System.Windows.RoutedEventHandler,,,,,Loaded += MainWindow_Loaded;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,83,12,E:System.Windows.FrameworkElement.Loaded,,,,,Loaded += MainWindow_Loaded;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,80,8,M:System.Windows.Window.#ctor,,,,,"public MainWindow()          {              InitializeComponent();              Loaded += MainWindow_Loaded;              Closing += MainWindow_Closing;              ThresholdCanvas.SizeChanged += (_, _) => UpdateThresholdMarker();              ThresholdCanvasR.SizeChanged += (_, _) => UpdateThresholdMarker();              this.PreviewKeyDown += OnPadHotKey;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\MainWindow.g.cs,41,83,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\MainWindow.xaml.cs,28,38,T:System.Windows.Window,,,,,Window
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\CreditsWindow.g.cs,102,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.CloseButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\CreditsWindow.g.cs,102,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.CloseButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\CreditsWindow.g.cs,102,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.CloseButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\CreditsWindow.g.cs,94,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.OpenLicensesFolder_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\CreditsWindow.g.cs,94,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.OpenLicensesFolder_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\CreditsWindow.g.cs,94,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.OpenLicensesFolder_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\CreditsWindow.g.cs,89,12,T:System.Windows.Controls.TextBox,,,,,this.CreditsTextBox = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\CreditsWindow.g.cs,83,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.ChromeClose_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\CreditsWindow.g.cs,83,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.ChromeClose_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\CreditsWindow.g.cs,83,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.ChromeClose_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\CreditsWindow.g.cs,65,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\CreditsWindow.g.cs,65,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\CreditsWindow.g.cs,62,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/NoIDSoftwork.Core;V1.1.5.0507;component/views/creditswindow.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\CreditsWindow.g.cs,62,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/NoIDSoftwork.Core;V1.1.5.0507;component/views/creditswindow.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,obj\Debug\net8.0-windows\Views\CreditsWindow.g.cs,45,49,T:System.Windows.Controls.TextBox,,,,,CreditsTextBox
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,40,8,T:System.Windows.RoutedEventArgs,,,,,"private void OpenLicensesFolder_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,49,16,T:System.Windows.MessageBoxImage,,,,,"System.Windows.MessageBox.Show(this,                      ""Unable to locate the licenses folder in this build."",                      ""Credits and Licenses"",                      MessageBoxButton.OK,                      MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,49,16,T:System.Windows.MessageBoxImage,,,,,"System.Windows.MessageBox.Show(this,                      ""Unable to locate the licenses folder in this build."",                      ""Credits and Licenses"",                      MessageBoxButton.OK,                      MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,49,16,F:System.Windows.MessageBoxImage.Information,,,,,"System.Windows.MessageBox.Show(this,                      ""Unable to locate the licenses folder in this build."",                      ""Credits and Licenses"",                      MessageBoxButton.OK,                      MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,49,16,T:System.Windows.MessageBoxButton,,,,,"System.Windows.MessageBox.Show(this,                      ""Unable to locate the licenses folder in this build."",                      ""Credits and Licenses"",                      MessageBoxButton.OK,                      MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,49,16,T:System.Windows.MessageBoxButton,,,,,"System.Windows.MessageBox.Show(this,                      ""Unable to locate the licenses folder in this build."",                      ""Credits and Licenses"",                      MessageBoxButton.OK,                      MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,49,16,F:System.Windows.MessageBoxButton.OK,,,,,"System.Windows.MessageBox.Show(this,                      ""Unable to locate the licenses folder in this build."",                      ""Credits and Licenses"",                      MessageBoxButton.OK,                      MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,49,16,T:System.Windows.MessageBox,,,,,"System.Windows.MessageBox.Show(this,                      ""Unable to locate the licenses folder in this build."",                      ""Credits and Licenses"",                      MessageBoxButton.OK,                      MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,49,16,T:System.Windows.MessageBoxResult,,,,,"System.Windows.MessageBox.Show(this,                      ""Unable to locate the licenses folder in this build."",                      ""Credits and Licenses"",                      MessageBoxButton.OK,                      MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,49,16,"M:System.Windows.MessageBox.Show(System.Windows.Window,System.String,System.String,System.Windows.MessageBoxButton,System.Windows.MessageBoxImage)",,,,,"System.Windows.MessageBox.Show(this,                      ""Unable to locate the licenses folder in this build."",                      ""Credits and Licenses"",                      MessageBoxButton.OK,                      MessageBoxImage.Information);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,38,8,T:System.Windows.RoutedEventArgs,,,,,"private void CloseButton_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,38,76,M:System.Windows.Window.Close,,,,,Close()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,36,8,T:System.Windows.RoutedEventArgs,,,,,"private void ChromeClose_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,36,76,M:System.Windows.Window.Close,,,,,Close()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,33,12,T:System.Windows.Controls.TextBox,,,,,"Loaded += (_, _) => CreditsTextBox.Text = BuildCreditsText();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,33,12,P:System.Windows.Controls.TextBox.Text,,,,,"Loaded += (_, _) => CreditsTextBox.Text = BuildCreditsText();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,33,12,T:System.Windows.RoutedEventHandler,,,,,"Loaded += (_, _) => CreditsTextBox.Text = BuildCreditsText();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,33,12,T:System.Windows.RoutedEventHandler,,,,,"Loaded += (_, _) => CreditsTextBox.Text = BuildCreditsText();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PaDDY.csproj,File,Views\CreditsWindow.xaml.cs,33,12,E:System.Windows.FrameworkElement.Loaded,,,,,"Loaded += (_, _) => CreditsTextBox.Text = BuildCreditsText();"
